ID_Cliente,Idade,Anos_Experiencia,Renda_Anual_Mil,CEP,Tamanho_Familia,Gasto_Medio_Cartao,Escolaridade,Valor_Hipoteca,Aceitou_Emprestimo,Conta_Investimento,Conta_CD,Usa_Internet_Banking,Tem_Cartao_Credito_Banco,Segmento_Renda,Perfil_Gasto,Propensao_Emprestimo
4035,35,11,82,94022,2,1.7,2,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4036,34,9,180,93955,2,6.5,3,0,1,0,1,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4037,46,21,13,93117,2,0.7,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4038,52,28,72,91335,1,0.0,1,178,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4039,55,30,54,91367,3,1.7,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4040,34,9,104,92152,1,4.6,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4041,57,32,44,90266,2,1.9,2,157,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4042,45,19,40,95060,1,0.2,1,0,0,1,1,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4043,29,3,190,92612,2,4.5,1,246,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4044,49,23,64,94588,4,2.6,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4045,36,11,9,90266,2,0.3,2,99,0,1,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4046,57,31,38,94720,4,0.7,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4047,25,0,72,94303,3,2.6,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4048,43,17,82,94114,1,5.2,1,79,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4049,27,2,48,90049,2,1.6,3,119,0,1,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4050,54,28,82,94122,4,2.6,3,294,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4051,53,26,14,94590,2,1.0,2,83,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4052,55,29,162,93105,1,2.9,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4053,43,19,54,94608,2,1.7,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4054,35,11,90,94720,2,0.0,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4055,59,34,64,94116,4,1.7,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4056,42,18,65,93460,3,2.1,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4057,51,25,113,91320,2,6.3,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4058,57,32,38,90740,2,2.1,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
4059,39,15,65,92037,1,1.5,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4060,53,27,39,91330,4,1.5,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4061,31,6,174,93023,2,6.7,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4062,33,3,59,91040,2,1.75,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4063,38,14,43,95053,2,1.7,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4064,47,21,24,94108,2,0.1,3,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4065,63,39,50,94402,1,0.0,2,166,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
4066,44,19,68,94305,1,3.7,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4067,61,37,61,94122,3,2.0,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4068,52,28,21,94025,4,0.5,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4069,59,34,21,95035,2,0.5,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4070,56,32,31,94596,4,1.3,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4071,58,33,70,94720,4,0.7,1,0,0,1,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4072,30,6,25,94304,3,1.0,2,135,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4073,42,17,78,92521,1,1.0,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4075,60,35,23,94608,1,0.3,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4076,30,4,40,90601,4,0.8,1,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4077,49,23,22,92220,1,0.3,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4078,26,0,71,92093,4,1.8,2,0,0,1,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4079,36,12,58,91320,1,3.6,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4080,65,40,75,90036,3,2.2,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4081,27,0,40,90068,1,2.0,2,110,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
4082,60,35,155,92521,1,1.5,3,0,1,0,0,0,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4083,32,6,83,90036,4,2.2,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4084,46,20,99,94302,3,1.1,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4085,60,36,59,94124,1,0.0,2,0,0,1,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4086,28,2,53,94609,3,2.4,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4087,50,26,11,93106,4,0.2,1,0,0,1,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4088,52,28,179,94583,4,4.2,3,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4089,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4090,30,4,85,94234,4,2.1,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4091,42,18,49,92717,3,2.1,3,0,0,1,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4092,32,6,122,94025,2,1.3,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4093,40,15,171,94539,2,3.3,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4094,49,24,138,93111,2,2.2,2,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4095,53,23,8,95616,4,0.4,3,0,0,1,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4096,42,17,59,94105,4,0.4,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4097,38,14,49,90740,3,2.8,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4098,60,34,92,95670,2,2.0,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4099,27,3,75,90032,4,0.0,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4100,61,35,60,92831,1,2.8,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4101,27,2,41,90254,2,1.7,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4102,45,21,40,93460,3,0.6,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4103,41,16,81,94305,2,0.4,1,146,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4104,44,20,52,94143,1,0.8,3,196,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4105,38,14,25,95616,4,1.0,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4106,39,15,139,91801,1,3.4,1,353,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4107,48,22,54,93106,1,1.2,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4108,47,22,81,94123,1,2.9,1,0,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4109,64,39,73,94025,3,2.2,1,0,0,1,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4110,27,0,30,93107,4,1.0,3,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4111,66,41,59,95617,3,2.4,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4112,43,17,21,95351,3,1.5,1,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4113,34,9,65,95014,3,0.7,2,104,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4114,28,2,41,93118,3,1.1,2,161,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
4115,52,28,52,92126,4,0.1,3,121,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4116,45,20,84,94131,4,1.1,2,180,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4117,24,-2,135,90065,2,7.2,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4118,39,14,18,92037,4,0.2,3,0,0,1,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4119,40,16,34,93561,1,0.7,1,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4120,30,5,85,92624,4,1.8,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4121,49,23,23,94080,1,1.4,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4122,53,27,65,91711,4,2.8,2,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4123,56,30,195,90089,1,2.9,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4124,50,24,40,93460,4,2.6,1,89,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Alto,Média Propensão
4125,53,29,141,90064,2,0.2,3,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4126,60,34,95,94104,2,0.7,2,322,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4127,58,33,23,90095,3,1.3,2,131,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4128,43,19,82,95758,2,1.8,2,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4129,46,21,53,93555,4,1.9,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4130,29,3,10,91320,4,0.4,1,87,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4131,56,30,75,91910,1,1.9,2,125,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4132,48,23,23,94534,4,0.4,2,122,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4133,61,36,133,90266,1,2.6,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4134,41,17,129,94720,1,3.4,1,0,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4135,35,11,85,92154,4,0.1,2,131,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4136,48,23,168,95929,2,2.8,1,308,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4137,43,19,83,92691,4,2.0,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4138,37,12,52,93943,2,1.1,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4139,47,22,114,95819,1,0.6,1,0,0,1,1,1,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4140,29,3,81,95827,1,2.9,3,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4141,63,38,32,94015,1,1.5,2,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4142,43,19,63,94118,3,2.1,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4143,57,32,70,90024,3,1.6,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4144,55,31,20,94720,2,0.3,1,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4145,47,23,138,91367,2,3.3,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4146,58,34,63,94305,4,1.6,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4147,53,28,85,95814,1,1.3,3,118,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4148,59,35,180,96008,2,6.5,2,0,1,1,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4149,46,22,80,95747,4,2.0,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4150,41,15,53,93106,1,0.7,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4151,46,20,72,92009,2,1.7,2,75,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4152,44,18,123,95841,3,5.9,1,0,1,0,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4153,44,18,91,91361,2,0.8,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4154,50,26,148,94608,2,6.8,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4155,51,25,163,94305,2,1.3,3,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4156,55,30,28,90291,4,0.1,3,149,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4157,37,12,193,92780,1,8.6,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4158,34,10,22,94545,3,0.9,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4159,59,34,74,92780,4,0.7,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4160,45,20,70,94305,4,1.9,3,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4161,30,4,11,95054,1,0.1,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4162,32,8,61,94703,3,2.6,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4163,61,37,41,94704,1,0.8,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
4164,54,28,108,94110,4,1.9,2,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4165,35,10,23,90058,4,1.1,3,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4166,63,38,135,91768,2,3.8,3,183,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4167,66,40,30,95133,2,0.7,3,86,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4168,48,24,144,94025,4,3.5,2,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4169,60,34,139,95020,4,0.4,1,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4170,41,17,143,90059,2,2.7,3,209,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4171,31,7,44,93561,1,1.2,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
4172,58,31,49,94521,4,2.5,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4173,67,42,75,90041,4,0.1,2,182,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4174,35,9,43,93943,2,0.3,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
4175,40,14,59,91335,3,0.5,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4176,42,17,154,93955,3,4.9,1,0,1,0,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4177,44,18,75,95131,1,0.7,3,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4178,47,23,75,93106,1,2.6,2,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4179,59,35,88,91311,2,1.6,1,278,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4180,29,3,91,94122,1,3.4,3,0,1,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4181,36,6,11,92008,1,0.67,3,0,0,1,1,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4182,47,22,22,90024,1,0.4,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4183,55,29,49,92691,2,0.8,3,220,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
4184,41,17,140,94542,1,3.5,1,342,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4185,51,25,99,90277,2,2.4,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4186,26,2,82,91950,2,2.5,1,199,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4187,33,9,10,90005,4,1.0,1,81,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4188,30,5,109,94305,4,2.2,2,103,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4189,30,4,45,90041,4,1.3,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Baixa Propensão
4190,45,19,93,91116,2,1.7,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4191,40,16,89,95814,3,3.9,2,216,1,1,1,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4192,42,15,39,91711,3,1.0,2,132,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4193,50,26,21,91768,1,0.2,1,89,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4194,62,37,31,95008,3,0.2,1,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4195,63,37,31,95819,1,0.5,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4196,43,19,52,95054,4,2.2,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4197,49,25,13,95814,1,0.9,3,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4198,51,25,21,90840,2,0.4,3,76,0,1,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4199,61,36,50,96003,4,1.7,1,189,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4200,43,19,81,90630,4,0.2,3,0,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4201,43,19,74,94035,4,1.9,1,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4202,61,36,89,93109,3,0.5,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4203,35,9,82,95064,3,0.9,2,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4204,59,33,88,93106,4,1.9,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4205,40,16,61,91711,3,2.1,3,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4206,61,36,139,95133,2,3.9,1,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4207,48,23,29,93711,1,1.3,2,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4208,37,11,51,93305,3,2.1,1,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4209,56,32,58,95064,1,1.8,3,241,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4210,35,9,21,91125,2,1.4,3,125,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4211,35,8,43,95819,2,1.67,2,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4212,40,16,104,94301,2,1.8,2,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4213,50,23,9,94109,1,0.5,2,98,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4214,49,25,39,91125,3,1.9,2,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
4215,46,22,89,94303,1,2.7,1,0,0,1,1,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4216,64,40,21,94028,2,0.3,3,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4217,60,35,173,90059,3,3.1,3,0,1,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4218,45,21,29,95051,1,0.3,3,105,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4219,52,27,43,94005,4,0.2,2,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Baixa Propensão
4220,58,34,30,90066,3,0.4,2,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4221,54,30,39,94806,4,0.1,3,0,0,1,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4222,48,22,83,90028,2,0.4,3,248,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4223,51,25,58,93106,3,0.7,2,223,0,0,0,0,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4224,53,26,8,94709,1,0.5,2,0,0,0,0,0,1,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4225,57,27,39,95929,3,1.0,3,0,0,1,0,0,1,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4226,43,18,204,91902,2,8.8,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4227,37,13,45,94591,1,1.8,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4228,32,7,111,90277,1,3.8,1,0,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4229,34,10,83,95060,2,2.0,2,148,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Médio,Média Propensão
4230,54,24,83,94596,1,3.0,3,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4231,62,36,115,92093,2,2.8,1,202,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4232,56,32,60,93106,1,1.8,3,227,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4234,32,7,134,95929,2,3.3,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4235,50,24,91,93555,1,0.8,3,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4236,27,1,91,92173,2,0.2,1,0,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4237,37,12,128,91342,2,3.9,1,0,0,0,0,1,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4238,60,34,78,90401,3,4.4,1,0,0,1,0,0,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4240,62,36,60,92182,3,2.2,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4241,39,14,161,95064,1,4.1,1,509,0,1,0,0,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4242,34,9,40,95054,4,2.0,2,0,0,0,0,1,1,Baixa Renda (Até 40k),Gasto Médio,Média Propensão
4243,46,21,68,94720,1,0.2,2,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4244,46,22,74,94550,3,0.7,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4245,51,26,55,92121,3,2.0,2,93,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4246,44,20,145,90630,1,3.5,1,0,0,0,0,0,1,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4247,60,35,24,94920,1,1.5,2,0,0,0,0,0,0,Baixa Renda (Até 40k),Gasto Médio,Baixa Propensão
4248,65,39,10,90210,1,0.8,2,0,0,0,0,1,0,Baixa Renda (Até 40k),Gasto Baixo,Baixa Propensão
4249,58,33,138,90720,2,3.9,1,0,0,1,0,1,0,Alta Renda (Acima de 80k),Gasto Alto,Alta Propensão
4250,37,12,63,91942,4,2.1,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4251,52,28,54,90041,4,0.1,3,0,0,0,0,0,1,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4252,42,16,62,95064,3,0.9,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Baixo,Média Propensão
4253,54,29,81,91107,1,0.1,3,0,0,0,0,0,0,Alta Renda (Acima de 80k),Gasto Baixo,Média Propensão
4254,54,28,61,90601,3,3.0,2,0,0,0,0,1,1,Média Renda (41k - 80k),Gasto Alto,Média Propensão
4255,51,27,68,91711,1,1.6,3,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Médio,Média Propensão
4256,59,35,78,90095,2,2.8,1,0,0,0,0,1,0,Média Renda (41k - 80k),Gasto Alto,Média Propensão
